champion_id,countername,winrate,champ_id
빅토르,조이,40.70%,빅토르
빅토르,바루스,37.50%,빅토르
뽀삐,제이스,64.89%,뽀삐
뽀삐,클레드,64.71%,뽀삐
뽀삐,크산테,62.68%,뽀삐
뽀삐,리븐,59.55%,뽀삐
뽀삐,요네,58.70%,뽀삐
뽀삐,나서스,57.35%,뽀삐
뽀삐,세트,56.06%,뽀삐
뽀삐,이렐리아,55.88%,뽀삐
뽀삐,카밀,54.84%,뽀삐
뽀삐,갱플랭크,54.69%,뽀삐
뽀삐,잭스,53.96%,뽀삐
뽀삐,피오라,53.27%,뽀삐
뽀삐,레넥톤,52.75%,뽀삐
뽀삐,말파이트,52.63%,뽀삐
뽀삐,그라가스,51.92%,뽀삐
뽀삐,오른,51.19%,뽀삐
뽀삐,사이온,48.84%,뽀삐
뽀삐,마오카이,48.48%,뽀삐
뽀삐,퀸,48.39%,뽀삐
뽀삐,일라오이,48.21%,뽀삐
뽀삐,바루스,47.46%,뽀삐
뽀삐,럼블,46.67%,뽀삐
뽀삐,다리우스,46.43%,뽀삐
뽀삐,초가스,45.95%,뽀삐
뽀삐,아트록스,45.54%,뽀삐
뽀삐,판테온,43.59%,뽀삐
뽀삐,쉔,42.11%,뽀삐
뽀삐,자크,41.94%,뽀삐
뽀삐,케일,40.74%,뽀삐
뽀삐,모데카이저,40.54%,뽀삐
뽀삐,그웬,40.00%,뽀삐
뽀삐,가렌,37.50%,뽀삐
뽀삐,올라프,36.96%,뽀삐
사미라,트리스타나,57.94%,사미라
사미라,케이틀린,57.79%,사미라
사미라,아펠리오스,57.07%,사미라
사미라,제리,56.66%,사미라
사미라,베인,56.28%,사미라
사미라,야스오,56.10%,사미라
사미라,루시안,54.76%,사미라
사미라,코그모,54.09%,사미라
사미라,세라핀,54.05%,사미라
사미라,카이사,52.94%,사미라
사미라,닐라,52.63%,사미라
사미라,시비르,52.17%,사미라
사미라,바루스,51.60%,사미라
사미라,칼리스타,51.24%,사미라
사미라,트위치,50.99%,사미라
사미라,징크스,50.95%,사미라
사미라,진,50.19%,사미라
사미라,애쉬,49.46%,사미라
사미라,자야,49.07%,사미라
사미라,드레이븐,48.81%,사미라
사미라,이즈리얼,48.14%,사미라
사미라,미스 포츈,47.42%,사미라
사미라,카서스,40.79%,사미라
사이온,제드,58.54%,사이온
사이온,렉사이,57.89%,사이온
사이온,나르,57.69%,사이온
사이온,케넨,57.50%,사이온
사이온,볼리베어,55.56%,사이온
사이온,크산테,55.25%,사이온
사이온,그라가스,55.06%,사이온
사이온,판테온,55.00%,사이온
사이온,티모,54.55%,사이온
사이온,바루스,54.44%,사이온
사이온,요네,53.79%,사이온
사이온,나서스,53.33%,사이온
사이온,세트,53.23%,사이온
사이온,아이번,52.17%,사이온
사이온,사일러스,51.61%,사이온
사이온,이렐리아,51.47%,사이온
사이온,블라디미르,51.43%,사이온
사이온,뽀삐,51.16%,사이온
사이온,아크샨,51.16%,사이온
사이온,탐 켄치,51.16%,사이온
사이온,일라오이,51.11%,사이온
사이온,잭스,50.94%,사이온
사이온,가렌,50.00%,사이온
사이온,오른,50.00%,사이온
사이온,럼블,50.00%,사이온
사이온,렝가,50.00%,사이온
사이온,요릭,49.40%,사이온
사이온,우르곳,49.21%,사이온
사이온,야스오,49.02%,사이온
사이온,피오라,48.79%,사이온
사이온,갱플랭크,48.37%,사이온
사이온,말파이트,48.15%,사이온
사이온,트린다미어,48.15%,사이온
사이온,케일,46.92%,사이온
사이온,아트록스,46.46%,사이온
사이온,제이스,46.29%,사이온
사이온,워윅,46.15%,사이온
사이온,문도 박사,45.88%,사이온
사이온,레넥톤,45.45%,사이온
사이온,클레드,45.00%,사이온
사이온,카밀,44.53%,사이온
사이온,마오카이,44.44%,사이온
사이온,모데카이저,44.29%,사이온
사이온,베인,43.75%,사이온
사이온,쉔,43.56%,사이온
사이온,올라프,43.53%,사이온
사이온,초가스,42.59%,사이온
사이온,그웬,42.40%,사이온
사이온,신지드,41.67%,사이온
사이온,퀸,41.51%,사이온
사이온,다리우스,41.15%,사이온
사이온,리븐,40.41%,사이온
사이온,자크,36.73%,사이온
사일러스,아우렐리온 솔,62.82%,사일러스
사일러스,리산드라,61.29%,사일러스
사일러스,말파이트,59.38%,사일러스
사일러스,스웨인,58.97%,사일러스
사일러스,애니비아,56.45%,사일러스
사일러스,카사딘,55.77%,사일러스
사일러스,아지르,55.21%,사일러스
사일러스,럼블,54.90%,사일러스
사일러스,요네,54.70%,사일러스
사일러스,에코,54.37%,사일러스
사일러스,블라디미르,53.85%,사일러스
사일러스,아칼리,53.74%,사일러스
사일러스,제라스,53.19%,사일러스
사일러스,판테온,52.86%,사일러스
사일러스,카타리나,52.22%,사일러스
사일러스,아크샨,52.17%,사일러스
사일러스,제드,52.11%,사일러스
사일러스,이렐리아,51.02%,사일러스
사일러스,빅토르,50.94%,사일러스
사일러스,라이즈,50.94%,사일러스
사일러스,애니,50.83%,사일러스
사일러스,조이,50.67%,사일러스
사일러스,럭스,50.00%,사일러스
사일러스,야스오,49.80%,사일러스
사일러스,아리,48.69%,사일러스
사일러스,니코,48.67%,사일러스
사일러스,직스,47.22%,사일러스
사일러스,오리아나,47.06%,사일러스
사일러스,카시오페아,46.88%,사일러스
사일러스,베이가,46.84%,사일러스
사일러스,갱플랭크,46.67%,사일러스
사일러스,키아나,46.51%,사일러스
사일러스,탈론,46.34%,사일러스
사일러스,말자하,46.00%,사일러스
사일러스,신드라,45.75%,사일러스
사일러스,트위스티드 페이트,44.71%,사일러스
사일러스,탈리야,44.44%,사일러스
사일러스,르블랑,43.90%,사일러스
사일러스,제이스,43.55%,사일러스
사일러스,피즈,42.77%,사일러스
사일러스,벡스,41.67%,사일러스
사일러스,이즈리얼,39.66%,사일러스
사일러스,갈리오,34.78%,사일러스
사일러스,다이애나,33.33%,사일러스
사일러스,그라가스,28.57%,사일러스
샤코,뽀삐,66.67%,샤코
샤코,쉬바나,63.64%,샤코
샤코,신 짜오,62.00%,샤코
샤코,오공,59.26%,샤코
샤코,그라가스,57.83%,샤코
샤코,에코,57.72%,샤코
샤코,엘리스,57.14%,샤코
샤코,누누와 윌럼프,55.81%,샤코
샤코,우디르,54.72%,샤코
샤코,아무무,54.29%,샤코
샤코,케인,54.17%,샤코
샤코,리 신,54.09%,샤코
샤코,사일러스,53.75%,샤코
샤코,카직스,53.21%,샤코
샤코,마스터 이,53.08%,샤코
샤코,킨드레드,51.79%,샤코
샤코,릴리아,51.61%,샤코
샤코,자크,51.22%,샤코
샤코,녹턴,49.53%,샤코
샤코,피들스틱,49.14%,샤코
샤코,마오카이,49.02%,샤코
샤코,바이,48.74%,샤코
샤코,비에고,48.73%,샤코
샤코,니달리,48.23%,샤코
샤코,그레이브즈,47.81%,샤코
샤코,자르반 4세,47.75%,샤코
샤코,다이애나,47.46%,샤코
샤코,렝가,47.01%,샤코
샤코,벨베스,46.48%,샤코
샤코,워윅,45.95%,샤코
샤코,헤카림,44.87%,샤코
샤코,람머스,44.19%,샤코
샤코,렉사이,43.68%,샤코
샤코,이블린,41.23%,샤코
샤코,세주아니,40.82%,샤코
샤코,아이번,39.83%,샤코
샤코,탈론,39.13%,샤코
샤코,카서스,33.82%,샤코
세나,룰루,61.98%,세나
세나,유미,59.67%,세나
세나,세라핀,59.05%,세나
세나,샤코,57.58%,세나
세나,니코,57.14%,세나
세나,알리스타,56.99%,세나
세나,질리언,55.29%,세나
세나,바드,54.55%,세나
세나,럭스,54.51%,세나
세나,파이크,54.42%,세나
세나,스웨인,53.33%,세나
세나,모르가나,52.99%,세나
세나,애쉬,52.20%,세나
세나,애니,52.08%,세나
세나,소나,52.05%,세나
세나,밀리오,51.95%,세나
세나,카르마,51.27%,세나
세나,노틸러스,50.99%,세나
세나,라칸,50.64%,세나
세나,소라카,50.52%,세나
세나,레오나,50.00%,세나
세나,브랜드,50.00%,세나
세나,나미,49.66%,세나
세나,쓰레쉬,49.32%,세나
세나,브라움,49.12%,세나
세나,벨코즈,49.09%,세나
세나,판테온,48.98%,세나
세나,블리츠크랭크,48.37%,세나
세나,잔나,47.74%,세나
세나,렐,47.02%,세나
세나,아무무,46.39%,세나
세나,제라스,46.24%,세나
세나,레나타 글라스크,42.86%,세나
세나,하이머딩거,42.42%,세나
세나,타릭,42.22%,세나
세나,자이라,41.24%,세나
세나,아이번,38.71%,세나
세라핀,럭스,64.21%,세라핀
세라핀,모르가나,56.52%,세라핀
세라핀,유미,56.10%,세라핀
세라핀,쓰레쉬,55.91%,세라핀
세라핀,스웨인,55.56%,세라핀
세라핀,제라스,53.13%,세라핀
세라핀,카르마,52.94%,세라핀
세라핀,노틸러스,52.38%,세라핀
세라핀,파이크,52.31%,세라핀
세라핀,라칸,52.22%,세라핀
세라핀,아무무,51.52%,세라핀
세라핀,룰루,50.36%,세라핀
세라핀,애쉬,50.00%,세라핀
세라핀,소라카,49.33%,세라핀
세라핀,소나,49.06%,세라핀
세라핀,나미,47.41%,세라핀
세라핀,잔나,47.37%,세라핀
세라핀,블리츠크랭크,46.46%,세라핀
세라핀,레오나,46.15%,세라핀
세라핀,질리언,46.15%,세라핀
세라핀,자이라,45.24%,세라핀
세라핀,렐,41.67%,세라핀
세라핀,밀리오,41.63%,세라핀
세라핀,세나,40.95%,세라핀
세라핀,바드,35.14%,세라핀
세주아니,샤코,59.18%,세주아니
세주아니,오공,57.50%,세주아니
세주아니,누누와 윌럼프,56.41%,세주아니
세주아니,뽀삐,54.84%,세주아니
세주아니,카직스,54.55%,세주아니
세주아니,카서스,52.94%,세주아니
세주아니,리 신,52.35%,세주아니
세주아니,에코,52.00%,세주아니
세주아니,아이번,51.22%,세주아니
세주아니,킨드레드,50.68%,세주아니
세주아니,비에고,50.49%,세주아니
세주아니,마스터 이,50.00%,세주아니
세주아니,바이,50.00%,세주아니
세주아니,렝가,50.00%,세주아니
세주아니,사일러스,50.00%,세주아니
세주아니,피들스틱,50.00%,세주아니
세주아니,그라가스,49.12%,세주아니
세주아니,니달리,48.78%,세주아니
세주아니,헤카림,48.10%,세주아니
세주아니,자크,47.37%,세주아니
세주아니,케인,46.99%,세주아니
세주아니,녹턴,46.55%,세주아니
세주아니,자르반 4세,46.49%,세주아니
세주아니,마오카이,45.35%,세주아니
세주아니,아무무,45.16%,세주아니
세주아니,그레이브즈,44.70%,세주아니
세주아니,다이애나,43.90%,세주아니
세주아니,엘리스,43.48%,세주아니
세주아니,이블린,43.33%,세주아니
세주아니,렉사이,41.73%,세주아니
세주아니,벨베스,37.50%,세주아니
세주아니,우디르,34.38%,세주아니
세트,바루스,62.16%,세트
세트,요릭,60.00%,세트
세트,이렐리아,59.43%,세트
세트,야스오,58.06%,세트
세트,나서스,56.14%,세트
세트,초가스,55.56%,세트
세트,크산테,55.33%,세트
세트,제이스,53.85%,세트
세트,클레드,53.85%,세트
세트,그라가스,53.57%,세트
세트,케넨,53.33%,세트
세트,볼리베어,53.06%,세트
세트,그웬,52.17%,세트
세트,피오라,51.22%,세트
세트,문도 박사,50.00%,세트
세트,말파이트,49.63%,세트
세트,판테온,49.12%,세트
세트,모데카이저,48.94%,세트
세트,리븐,48.57%,세트
세트,우르곳,48.57%,세트
세트,쉔,48.48%,세트
세트,아트록스,48.12%,세트
세트,가렌,48.11%,세트
세트,럼블,48.08%,세트
세트,갱플랭크,47.89%,세트
세트,요네,47.44%,세트
세트,사이온,46.77%,세트
세트,카밀,45.16%,세트
세트,렝가,45.16%,세트
세트,잭스,44.83%,세트
세트,케일,44.44%,세트
세트,트린다미어,44.44%,세트
세트,다리우스,44.07%,세트
세트,뽀삐,43.94%,세트
세트,레넥톤,43.24%,세트
세트,올라프,42.86%,세트
세트,일라오이,42.68%,세트
세트,나르,42.59%,세트
세트,마오카이,40.63%,세트
세트,오른,39.33%,세트
세트,워윅,33.33%,세트
소나,모르가나,62.50%,소나
소나,유미,62.45%,소나
소나,자이라,62.22%,소나
소나,질리언,56.36%,소나
소나,아무무,56.25%,소나
소나,카르마,55.80%,소나
소나,알리스타,55.56%,소나
소나,나미,54.42%,소나
소나,룰루,54.13%,소나
소나,블리츠크랭크,53.79%,소나
소나,밀리오,53.70%,소나
소나,소라카,52.94%,소나
소나,럭스,52.38%,소나
소나,제라스,51.55%,소나
소나,세라핀,50.94%,소나
소나,잔나,50.00%,소나
소나,애니,50.00%,소나
소나,노틸러스,49.30%,소나
소나,파이크,49.26%,소나
소나,바드,49.09%,소나
소나,세나,47.95%,소나
소나,브라움,46.67%,소나
소나,쓰레쉬,46.64%,소나
소나,레오나,46.25%,소나
소나,타릭,45.45%,소나
소나,브랜드,45.16%,소나
소나,라칸,44.59%,소나
소나,스웨인,44.12%,소나
소나,애쉬,42.67%,소나
소나,렐,41.67%,소나
소나,니코,33.33%,소나
소라카,질리언,61.84%,소라카
소라카,자이라,61.76%,소라카
소라카,스웨인,61.11%,소라카
소라카,레오나,58.59%,소라카
소라카,노틸러스,58.10%,소라카
소라카,애쉬,58.02%,소라카
소라카,나미,56.77%,소라카
소라카,카르마,56.40%,소라카
소라카,모르가나,55.88%,소라카
소라카,유미,55.01%,소라카
소라카,샤코,54.55%,소라카
소라카,룰루,53.54%,소라카
소라카,파이크,53.30%,소라카
소라카,레나타 글라스크,53.13%,소라카
소라카,밀리오,52.41%,소라카
소라카,럭스,51.55%,소라카
소라카,바드,51.25%,소라카
소라카,세라핀,50.67%,소라카
소라카,잔나,50.50%,소라카
소라카,브라움,50.00%,소라카
소라카,벨코즈,50.00%,소라카
소라카,제라스,49.62%,소라카
소라카,세나,49.48%,소라카
소라카,브랜드,49.02%,소라카
소라카,애니,47.37%,소라카
소라카,소나,47.06%,소라카
소라카,쓰레쉬,45.60%,소라카
소라카,렐,45.54%,소라카
소라카,블리츠크랭크,45.19%,소라카
소라카,알리스타,44.74%,소라카
소라카,라칸,44.00%,소라카
소라카,타릭,42.11%,소라카
소라카,아무무,40.28%,소라카
소라카,니코,32.50%,소라카
쉔,크산테,60.36%,쉔
쉔,그라가스,58.00%,쉔
쉔,뽀삐,57.89%,쉔
쉔,요네,57.78%,쉔
쉔,이렐리아,57.69%,쉔
쉔,마오카이,57.58%,쉔
쉔,사이온,56.44%,쉔
쉔,요릭,56.25%,쉔
쉔,카밀,55.84%,쉔
쉔,리븐,55.00%,쉔
쉔,초가스,54.35%,쉔
쉔,말파이트,53.91%,쉔
쉔,제이스,52.38%,쉔
쉔,세트,51.52%,쉔
쉔,클레드,51.06%,쉔
쉔,럼블,51.02%,쉔
쉔,일라오이,50.79%,쉔
쉔,오른,50.46%,쉔
쉔,케일,50.00%,쉔
쉔,올라프,50.00%,쉔
쉔,우르곳,50.00%,쉔
쉔,판테온,48.78%,쉔
쉔,나서스,48.54%,쉔
쉔,가렌,48.48%,쉔
쉔,모데카이저,48.08%,쉔
쉔,그웬,48.05%,쉔
쉔,갱플랭크,47.44%,쉔
쉔,피오라,47.17%,쉔
쉔,잭스,46.67%,쉔
쉔,볼리베어,46.67%,쉔
쉔,레넥톤,46.15%,쉔
쉔,나르,46.15%,쉔
쉔,아트록스,44.34%,쉔
쉔,다리우스,41.03%,쉔
쉔,바루스,40.43%,쉔
쉬바나,킨드레드,55.56%,쉬바나
쉬바나,헤카림,54.05%,쉬바나
쉬바나,자르반 4세,47.73%,쉬바나
쉬바나,그레이브즈,46.77%,쉬바나
쉬바나,카직스,45.10%,쉬바나
쉬바나,리 신,43.24%,쉬바나
쉬바나,케인,41.86%,쉬바나
쉬바나,비에고,41.67%,쉬바나
쉬바나,이블린,40.00%,쉬바나
쉬바나,렉사이,36.67%,쉬바나
쉬바나,샤코,36.36%,쉬바나
스웨인,애쉬,61.36%,스웨인
스웨인,룰루,60.18%,스웨인
스웨인,자이라,57.58%,스웨인
스웨인,소나,55.88%,스웨인
스웨인,레오나,53.70%,스웨인
스웨인,유미,52.73%,스웨인
스웨인,쓰레쉬,52.27%,스웨인
스웨인,라칸,52.27%,스웨인
스웨인,잔나,51.32%,스웨인
스웨인,알리스타,51.02%,스웨인
스웨인,카르마,50.59%,스웨인
스웨인,블리츠크랭크,50.00%,스웨인
스웨인,노틸러스,47.93%,스웨인
스웨인,밀리오,47.77%,스웨인
스웨인,모르가나,47.06%,스웨인
스웨인,세나,46.67%,스웨인
스웨인,렐,46.55%,스웨인
스웨인,세라핀,44.44%,스웨인
스웨인,나미,44.00%,스웨인
스웨인,소라카,38.89%,스웨인
스웨인,파이크,38.10%,스웨인
스웨인,럭스,34.48%,스웨인
스웨인,제라스,30.00%,스웨인
스카너,렉사이,59.38%,스카너
스카너,마스터 이,50.00%,스카너
스카너,카직스,46.15%,스카너
스카너,케인,42.42%,스카너
스카너,자르반 4세,32.35%,스카너
시비르,베인,58.42%,시비르
시비르,바루스,57.41%,시비르
시비르,케이틀린,57.06%,시비르
시비르,제리,55.77%,시비르
시비르,카이사,54.06%,시비르
시비르,진,50.88%,시비르
